Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CURA_TestSuite_HistoryValidation_004,Chrome 121.0.6167.139,,,31-01-2024 19:27:00,31-01-2024 19:28:36,1m - 35.816s,PASSED
,,,,,,,
Test Cases/TC_CURA_HistoryValidation_004,Chrome 121.0.6167.139,Validate the CURA Healthcare Service website for appointment confirmation,,31-01-2024 19:27:02,31-01-2024 19:28:36,1m - 33.567s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 121.0.6167.139,,,31-01-2024 19:27:03,31-01-2024 19:28:16,1m - 13.574s,PASSED
Start setup action : setupTestCase,Chrome 121.0.6167.139,,,31-01-2024 19:28:16,31-01-2024 19:28:24,7.976s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center_5b4107""), ""Hongkong CURA Healthcare Center"", true)",Chrome 121.0.6167.139,,,31-01-2024 19:28:24,31-01-2024 19:28:25,0.649s,PASSED
"click(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/input_hospital_readmission""))",Chrome 121.0.6167.139,,,31-01-2024 19:28:25,31-01-2024 19:28:25,0.250s,PASSED
"click(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/input_Medicaid_programs""))",Chrome 121.0.6167.139,,,31-01-2024 19:28:25,31-01-2024 19:28:25,0.260s,PASSED
"click(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/input_visit_date""))",Chrome 121.0.6167.139,,,31-01-2024 19:28:25,31-01-2024 19:28:26,0.614s,PASSED
"click(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/td_31""))",Chrome 121.0.6167.139,,,31-01-2024 19:28:26,31-01-2024 19:28:26,0.206s,PASSED
"setText(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/textarea_comment""), ""Sample Test"")",Chrome 121.0.6167.139,,,31-01-2024 19:28:26,31-01-2024 19:28:27,0.438s,PASSED
"click(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 121.0.6167.139,,,31-01-2024 19:28:27,31-01-2024 19:28:27,0.737s,PASSED
delay(2),Chrome 121.0.6167.139,,,31-01-2024 19:28:27,31-01-2024 19:28:30,2.040s,PASSED
"click(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/amenu-toggle""))",Chrome 121.0.6167.139,,,31-01-2024 19:28:30,31-01-2024 19:28:30,0.235s,PASSED
"click(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/a_History""))",Chrome 121.0.6167.139,,,31-01-2024 19:28:30,31-01-2024 19:28:31,0.806s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/h2_History""), 0)",Chrome 121.0.6167.139,,,31-01-2024 19:28:31,31-01-2024 19:28:31,0.104s,PASSED
"verifyElementText(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/div_31012024""), ""31/01/2024"")",Chrome 121.0.6167.139,,,31-01-2024 19:28:31,31-01-2024 19:28:31,0.163s,PASSED
"verifyElementText(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/p_Hongkong CURA Healthcare Center""), ""Hongkong CURA Healthcare Center"")",Chrome 121.0.6167.139,,,31-01-2024 19:28:31,31-01-2024 19:28:31,0.112s,PASSED
"verifyElementText(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/p_Sample Text""), ""Sample Test"")",Chrome 121.0.6167.139,,,31-01-2024 19:28:31,31-01-2024 19:28:31,0.144s,PASSED
delay(2),Chrome 121.0.6167.139,,,31-01-2024 19:28:31,31-01-2024 19:28:33,2.012s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/CURA_Pages_OR/Page_CURA Healthcare Service/a_Go to Homepage""))",Chrome 121.0.6167.139,,,31-01-2024 19:28:33,31-01-2024 19:28:33,0.130s,PASSED
Start tear down : tearDownTestCase,Chrome 121.0.6167.139,,,31-01-2024 19:28:33,31-01-2024 19:28:36,2.416s,PASSED
Start listener action : sampleAfterTestCase,Chrome 121.0.6167.139,,,31-01-2024 19:28:36,31-01-2024 19:28:36,0.128s,PASSED
